,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu794,1,1,0,1,2,2,1,1,1,0,0,2,0,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1
Otu1303,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Otu3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
Otu1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu1666,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Otu1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0
Otu1897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
Otu2275,3,2,2,1,0,0,0,4,1,1,1,1,3,3,0,2,0,1,1,1,3,0,3,0,0,9,0,3,2,1,2,1,0,1,1,0,1,2,1,2,0,0
Otu2336,0,3,0,1,0,0,0,0,1,1,3,0,0,2,1,1,0,0,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Otu2078,0,1,1,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Otu629,0,1,0,0,0,0,0,0,0,1,0,2,12,9,0,1,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu722,0,0,2,1,0,0,0,0,4,6,3,0,2,3,1,0,2,0,3,5,2,2,0,0,2,1,1,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0
Otu1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Otu2806,5,1,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,2
Otu2850,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,5,1,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0
Otu2244,0,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Otu2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Otu290,5,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,3,6,1,4,2,0,0,4,5,3,3,8,1,6,7,2,2,3,0,7,0,1,0,0,0
Otu263,7,0,0,0,0,2,0,1,4,0,0,1,1,0,2,0,1,13,11,3,3,1,16,0,1,29,1,3,17,1,3,12,0,1,0,0,1,0,1,1,2,0
Otu2291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu162,5,0,0,3,1,1,0,1,3,3,0,1,0,2,0,1,2,9,7,6,1,14,3,0,8,15,4,34,28,5,43,8,7,0,12,1,6,2,0,2,1,0
Otu1524,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,13,1,1,2,0,0,1,0,1,14,0,0,0,0,0,0
Otu1146,2,2,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Otu1412,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,1,3,0,0,0,0,2,3,1,3,2,1,0,7,0,3,6,0,0,1,0,0,1
Otu1558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0
Otu2550,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1830,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu376,0,5,2,0,2,1,0,1,0,2,4,3,7,4,0,3,3,4,4,5,2,2,9,2,2,1,4,3,6,3,7,0,43,0,5,5,5,5,0,1,0,3
Otu3091,0,1,2,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,3,2,4,0,3,1,0,0,0,0,4,1,0,2,5,0,0,0,0,0,0,0,1
Otu1024,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
Otu1926,0,0,0,0,1,9,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2
Otu2498,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,3,9,2,2,0,0,2,0,1,0,0,0,0,0
Otu2846,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu558,0,1,0,0,2,0,1,7,0,1,0,2,0,17,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,1,0
Otu511,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1177,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
Otu335,0,6,1,1,0,0,0,1,4,6,5,5,7,5,1,4,1,0,2,4,5,1,0,21,3,0,3,2,1,1,1,1,3,3,0,2,1,5,0,0,0,1
Otu998,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,7,0,1,0,1,0,0,0,1,3,2,2,0,5,0,0,0,0,0,0,0,0,0,0
Otu1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,5,0,6,0,0,0,0,2,0,0,0,0,0
Otu1204,0,3,0,0,0,0,0,0,8,1,14,0,2,1,0,0,0,0,0,6,6,0,1,0,1,0,2,3,1,0,0,1,1,1,1,2,0,0,1,1,0,1
Otu3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Otu163,0,8,11,22,10,13,5,6,0,3,0,9,2,7,2,10,0,0,0,0,0,0,0,12,1,0,0,1,0,0,0,1,1,4,0,0,1,4,6,11,1,10
Otu2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
Otu2237,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Otu1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0
Otu266,0,5,3,25,17,4,0,14,1,2,0,7,1,4,6,9,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,13,0,0,0,3,4,27,34,7
Otu1595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2829,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0
Otu237,2,4,2,12,3,2,0,5,0,1,4,1,3,2,6,3,2,6,1,1,2,0,2,2,1,3,1,0,0,0,1,6,0,17,0,0,0,0,1,7,12,5
Otu3202,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu438,0,1,28,1,0,1,3,1,0,2,2,46,0,0,0,1,0,0,1,0,0,0,0,8,1,1,0,0,1,0,1,1,0,12,1,0,0,6,26,7,0,1
Otu674,1,3,1,0,4,0,0,3,1,0,0,2,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,2,0,2
Otu911,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Otu410,27,1,0,1,0,0,2,1,6,4,13,0,10,1,0,0,9,38,7,4,13,19,2,2,5,40,7,3,40,12,24,56,2,0,9,6,17,6,0,0,1,3
Otu518,4,0,0,1,0,0,0,2,6,1,3,0,0,2,5,1,0,4,5,1,3,0,1,0,1,7,1,0,4,0,0,2,0,6,0,0,2,0,0,0,5,0
Otu66,1,9,14,119,42,118,89,14,1,0,2,3,2,2,1,11,2,1,3,0,3,0,1,3,1,0,0,0,2,0,0,1,0,51,0,1,3,8,21,18,45,8
Otu3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1306,0,2,0,0,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu553,0,2,7,3,4,4,2,1,0,0,1,2,1,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,1,4,5,2,1
Otu1092,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu1764,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu602,0,0,1,10,15,9,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,3,0
Otu1251,0,0,0,4,1,2,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,2,2,0
Otu302,0,0,0,0,1,1,1,0,0,3,11,0,12,1,0,1,1,0,1,3,1,0,1,4,0,0,1,2,2,2,0,0,0,0,1,0,0,1,0,0,0,2
Otu3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1491,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1733,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
Otu3276,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu792,0,0,9,1,0,1,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,4,1,0,4
Otu153,16,9,9,4,4,2,2,10,10,37,23,4,20,15,40,15,22,28,11,18,18,38,11,8,12,9,2,18,8,10,7,12,4,11,5,2,2,36,2,12,20,11
Otu1416,0,0,0,4,4,0,0,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,5,9,7
Otu1755,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Otu3239,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,2,0
Otu315,0,2,14,6,5,9,24,5,0,0,0,7,1,2,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,5
Otu3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu1792,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
Otu1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0
Otu1442,0,2,1,0,2,0,1,1,2,1,1,0,1,0,2,4,1,3,1,1,4,3,4,0,2,1,0,0,3,3,0,2,0,1,4,0,1,0,0,0,0,2
Otu380,0,3,2,2,3,0,2,1,0,1,0,7,0,3,1,8,0,0,3,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,1,3,1,3,4,14,4,2
Otu2522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1879,0,2,0,0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,6,1
Otu445,1,8,32,20,13,15,24,9,1,6,5,18,10,12,2,11,2,0,4,11,2,0,3,15,4,0,0,1,3,0,1,0,2,18,0,2,3,18,17,22,14,10
Otu2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,0,0,0,0,0,1,0,2,0,3,0,0,1,0,0,2,0,0,0,0,0
Otu1554,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0
Otu2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Otu3159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2579,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,21,0,0,2,0,2,0,0,6,0,2,0,2,2,2,0,0,1,0,1,0,0,0,0,0
Otu2134,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu287,0,2,1,0,2,0,1,7,1,4,0,1,3,3,14,8,1,1,1,3,6,0,2,2,2,0,1,0,0,0,0,0,10,0,1,8,1,2,0,0,0,6
Otu3319,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0
Otu1438,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Otu95,2,1,0,0,3,0,0,0,12,1,1,0,1,2,3,2,7,0,4,3,6,4,1,4,6,1,2,7,1,2,81,2,4,1,1,2,1,1,0,1,0,3
Otu1901,0,3,8,7,1,4,5,1,1,2,0,16,1,1,1,7,1,0,0,0,0,0,0,5,1,0,1,1,0,1,1,1,0,4,0,2,0,8,8,5,0,8
Otu219,1,10,5,6,22,42,6,16,3,11,4,10,3,19,16,14,3,2,2,0,2,1,3,8,4,1,6,2,2,3,0,2,24,7,0,2,1,13,3,8,6,15
Otu655,2,4,1,1,1,0,0,0,2,1,3,1,1,1,0,3,4,1,0,1,0,3,4,1,0,2,2,0,0,1,3,0,1,1,1,6,0,0,0,0,2,2
Otu1388,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Otu2007,1,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,3,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2067,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1,2,0,0,1,2,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0
Otu2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
Otu2730,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu2913,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu3361,1,0,0,1,1,0,0,1,2,1,2,0,3,0,1,0,0,1,5,0,1,3,1,2,3,0,2,9,3,2,3,0,9,0,9,4,0,0,0,1,2,2
Otu1309,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0
Otu3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Otu2557,1,1,5,2,2,1,0,1,0,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,4,2,0,1,2
Otu934,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,0,2,2,3,7,1,1,6,2,1,2,1,0,6,0,0,0,2,1,0,0,2,0,0
Otu2851,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
Otu1482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,0,0,1,9,0,0,0,0,1,0,0,0,0,0
Otu2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu128,1,26,20,26,29,19,10,38,16,12,4,12,10,12,26,31,9,3,1,3,4,6,6,3,8,1,2,0,0,6,0,1,1,16,2,2,1,11,13,30,22,30
Otu119,0,2,0,0,1,0,0,0,2,0,3,2,0,0,0,2,1,1,4,0,0,0,3,5,0,11,6,4,85,0,40,2,18,2,0,0,28,0,0,0,0,0
Otu3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Otu1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0
Otu1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Otu2001,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1580,3,6,3,0,2,0,0,2,6,16,23,9,7,10,18,6,1,4,8,4,7,7,1,3,6,2,1,10,1,3,3,2,0,5,0,0,4,2,3,2,5,1
Otu3085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
Otu871,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,17,2,0,0,0,0,6,0,2,17,0,0,0,0,0,0
Otu775,0,2,0,0,1,1,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,8,4
Otu3271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
Otu3164,7,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,5,0,0,0,5,5,0,0,8,0,3,3,4,0,7,0,0,1,0,2,0,0,0,1,0
Otu329,0,12,2,0,3,0,0,8,17,14,16,7,7,15,14,7,16,1,8,10,15,3,3,5,8,0,1,9,0,0,6,0,0,11,2,2,4,0,1,14,13,8
Otu3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu282,1,3,2,2,4,0,0,5,0,1,2,3,0,1,1,1,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,25,1,0,0,0,1,16,4,3
Otu2470,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2828,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu344,0,2,2,0,6,1,1,3,2,6,2,1,2,6,8,5,9,0,1,3,2,3,2,3,3,2,1,1,0,7,2,1,1,0,0,2,0,1,1,5,3,4
Otu3031,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1736,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
Otu2910,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0
Otu2598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2434,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1852,1,3,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3
Otu2943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1
Otu3054,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Otu2840,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,2,2,0
Otu61,3,21,12,2,31,0,3,24,3,50,36,17,24,25,5,10,9,5,13,14,8,3,0,15,8,1,29,5,3,3,2,2,20,7,5,25,3,20,12,8,9,16
Otu723,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,4,6,1,1,7,0,4,3,2,2,4,1,0,0,0,3,1,0,0,0,0
Otu1691,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Otu603,0,5,1,4,0,1,0,3,5,2,1,0,1,2,10,2,4,2,2,0,9,0,1,3,2,1,0,0,1,0,0,0,1,4,1,2,1,0,1,6,7,4
Otu345,0,3,1,1,1,0,1,0,14,21,20,0,13,18,8,3,5,1,11,34,12,2,3,5,7,0,2,4,1,0,5,4,5,0,1,0,0,4,0,0,0,1
Otu1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0
Otu2825,0,1,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2
Otu1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
Otu972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0
