,SAT01,SAT10,SAT11,SAT12,SAT13,SAT14,SAT15,SAT16,SAT17,SAT18,SAT19,SAT02,SAT20,SAT21,SAT22,SAT23,SAT24,SAT25,SAT26,SAT27,SAT28,SAT29,SAT03,SAT30,SAT31,SAT32,SAT33,SAT34,SAT35,SAT36,SAT37,SAT38,SAT39,SAT04,SAT40,SAT41,SAT42,SAT05,SAT06,SAT07,SAT08,SAT09
Otu1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Otu513,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Otu2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu353,0,0,0,1,0,0,1,0,2,2,3,1,2,0,7,0,3,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,5,0,0,0,1,1,2,0
Otu435,5,1,2,5,0,1,2,1,2,3,2,3,0,1,1,4,7,10,0,3,1,6,3,1,0,0,6,0,0,1,0,2,0,2,3,0,0,2,0,10,2,4
Otu321,0,4,2,0,0,2,3,0,0,0,1,3,0,0,1,1,3,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0
Otu2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Otu1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0
Otu1815,0,1,0,2,33,2,1,8,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,4,0,1,0,0,3,0,1
Otu1769,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
Otu1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Otu876,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu2481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1978,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,1,5,0,0,2,0,0,0,0,0,0,0
Otu2644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Otu582,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,6,2,0,1,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,0
Otu914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
Otu1826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu2506,0,0,0,0,0,0,0,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1
Otu295,0,0,3,2,1,1,0,0,0,0,0,18,1,0,0,0,39,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
Otu2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu2088,23,3,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,16,0,1,2,4,1,1,4,1,4,8,2,0,1,1,2,0,0,1,0,0,0,0,0,1
Otu1593,0,0,2,0,0,1,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,4,1,0
Otu1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Otu2590,6,11,3,0,0,0,0,1,1,5,9,1,5,0,1,2,1,8,0,1,0,0,11,0,0,22,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Otu99,0,8,2,3,22,6,46,7,4,4,3,2,2,7,1,13,0,0,0,1,1,1,3,0,3,1,0,0,0,0,0,1,1,21,0,1,0,1,2,13,2,5
Otu2611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,74,0,0,0,0,0,0
Otu748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0
Otu2309,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0
Otu1444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Otu220,1,3,0,0,0,0,0,0,1,0,0,0,0,47,12,0,0,0,0,0,0,5,1,0,1,2,1,5,1,0,2,0,0,0,2,0,1,0,0,0,0,0
Otu1839,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0
Otu590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,13,1,0
Otu2140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Otu1806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2380,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1484,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0
Otu2567,1,0,0,1,0,0,2,0,1,0,3,0,0,0,0,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5
Otu1141,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
Otu2435,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
Otu1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
Otu472,1,1,2,1,2,0,1,3,1,0,0,2,3,1,16,17,15,3,1,2,1,1,9,2,0,0,0,2,0,2,16,0,1,0,5,3,0,1,3,0,1,3
Otu1443,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2218,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0
Otu2470,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2121,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu865,1,0,2,2,0,4,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Otu1511,0,5,0,0,0,0,0,1,2,0,0,0,0,0,9,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
Otu1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,24,0,0,0,2,0,1,0
Otu2297,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu636,1,3,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,2,1,1,1,3,3,3,0,2,1,0,9,3,2,2,1,0,8,1,4,0,1,1,0,0
Otu2589,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Otu2423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu920,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Otu182,4,0,4,0,0,0,1,0,3,0,86,0,1,1,0,0,8,1,1,4,3,0,120,1,2,4,2,0,25,0,0,4,0,0,1,15,0,0,0,1,0,4
Otu2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0
Otu2172,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0
Otu619,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu222,1,2,0,0,0,0,1,0,0,0,7,0,4,6,0,0,7,0,0,23,5,1,0,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu850,0,1,3,8,1,2,0,17,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,2,0,1,1,0,0,3,21,47
Otu1167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,4,0,0,1,4,0,1,0,0,0,2,0,0,0,0,0,0
Otu1161,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
Otu2350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
Otu1312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,14,0,0,0,0,0,2,0,0,0,0,0,0,0
Otu734,0,0,0,0,0,0,0,2,1,3,11,0,2,1,0,1,0,0,5,0,11,0,0,2,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1
Otu368,6,3,0,0,1,0,0,1,4,0,0,0,0,0,0,0,2,7,0,1,3,7,6,2,0,4,2,0,4,0,7,2,1,0,5,1,11,0,1,1,0,1
Otu2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu1944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu880,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
Otu2491,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu482,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,2,2,0,4,5,3,1,1,0,1,1,1,0,0,0,0,0
Otu391,3,2,5,1,0,0,1,1,0,6,0,2,0,2,8,0,0,0,0,0,0,0,0,21,0,0,0,1,1,0,0,1,0,11,0,0,1,5,0,0,0,1
Otu127,3,7,0,1,4,2,2,4,4,6,1,3,9,3,14,0,3,10,3,2,10,5,0,3,0,1,5,0,3,4,1,2,1,8,7,3,0,0,3,5,4,5
Otu15,8,6,186,169,82,30,98,340,2,12,13,177,6,25,8,172,15,8,12,3,7,1,7,8,10,5,6,24,4,10,3,12,5,206,6,4,6,0,83,137,31,57
Otu189,2,11,5,2,10,1,2,8,6,7,61,10,4,15,12,11,8,3,43,37,9,21,3,32,14,2,8,14,7,9,21,22,4,5,5,4,1,4,1,5,6,16
Otu2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu2316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu2239,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Otu1124,1,0,0,2,0,2,10,2,0,0,1,4,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,9,0,0,0,0,17,2,3,2
Otu1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Otu1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Otu110,1,0,9,14,4,1,3,6,0,22,1,35,0,7,11,7,0,0,1,0,0,5,0,1,0,1,0,1,1,1,0,0,4,8,1,1,1,4,6,13,8,1
Otu1483,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu1302,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0
Otu197,1,1,0,0,0,1,0,0,2,0,0,0,1,2,1,0,4,33,3,1,9,51,0,0,2,2,0,0,0,12,0,0,14,0,9,1,3,0,1,0,0,0
Otu2369,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Otu1564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu190,0,0,4,3,3,4,3,3,0,2,0,2,0,0,1,4,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,7,1,1,0,2,4,20,7,1
Otu1877,1,1,1,3,1,1,16,0,0,1,2,5,1,1,0,2,0,2,0,0,3,0,0,0,0,0,0,2,1,1,0,1,4,3,2,1,1,2,2,2,1,0
Otu196,5,2,1,1,0,0,0,3,0,6,2,0,1,0,3,2,1,7,4,6,0,0,3,0,24,2,1,8,118,76,1,1,19,0,29,2,4,0,1,0,2,0
Otu2323,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Otu2441,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
Otu2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu1205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,11,0,0,0,0,0,12,0,0,0,0,0
Otu1229,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
Otu11,35,12,49,12,10,18,60,8,30,26,42,6,12,42,19,38,17,83,20,64,57,25,73,38,47,131,30,9,119,193,115,69,165,16,41,3390,21,12,13,35,5,32
Otu342,0,3,10,2,0,1,1,2,1,3,1,3,5,6,6,2,3,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,4,0,0,0,1,0,4,0,6
Otu1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,13,0,0,2,7,0,6,0,0,2,0,0,0,0,0,0,0,0,0,1
Otu1192,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Otu925,0,3,0,0,0,0,0,1,0,2,0,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0
Otu959,5,1,5,0,4,2,23,1,2,2,3,1,1,2,5,0,0,2,1,22,6,0,0,26,93,4,3,1,0,1,0,0,1,0,2,1,0,0,2,1,1,1
Otu1458,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,24,0,1,4,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Otu1923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Otu1559,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Otu705,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,57,0
Otu83,3,5,0,3,0,4,0,2,0,6,1,2,2,0,7,0,3,1,7,2,3,0,0,6,0,457,40,2,3,4,1,3,1,1,5,0,2,0,5,0,2,0
Otu2056,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu831,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Otu2478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Otu929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Otu1191,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
Otu1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu546,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,6,2,0,4,2,1,0,0,2,1,0,4,3,3,2,3,0,6,7,16,1,0,0,0,0
Otu2457,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,1
Otu301,1,2,1,0,0,0,1,0,87,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,2,0,0,0,0,4,0,3
Otu2054,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
Otu1782,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Otu991,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Otu225,14,4,3,3,0,0,0,3,0,2,19,1,0,0,0,2,3,15,4,4,6,5,7,1,3,30,13,1,5,3,5,13,0,0,3,0,4,2,1,1,0,4
Otu1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Otu2460,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,2,0,2,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
Otu322,2,5,0,1,1,2,4,8,1,3,1,0,2,4,1,1,40,1,2,0,1,6,0,2,5,3,1,2,1,102,2,11,5,1,12,1,0,0,0,2,1,1
Otu315,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,2,0,2,2,0,0,0,29,7,0,17,0,4,12,0,0,0,1,2,0,0,0,0,0
Otu2494,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu2544,0,0,2,0,4,0,1,1,0,0,2,3,0,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu2296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Otu1574,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Otu2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0
Otu715,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,1,8,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,1
Otu2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
Otu124,0,31,1,0,0,2,2,1,11,3,0,0,0,1,1,0,0,1,7,28,92,14,3,1,1,0,4,0,11,1,154,0,2,0,2,1,9,0,0,1,2,1
Otu958,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,6,3,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,0,1,0,0
Otu750,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
Otu390,0,0,80,33,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0
Otu483,1,0,2,0,0,1,4,0,0,7,1,0,0,6,0,3,0,3,1,1,2,1,2,0,9,1,0,0,1,4,0,6,0,2,0,1,1,2,4,1,3,0
Otu1507,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
Otu926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,4,0,2,1,10,3,1,1,4,0,1,0,0,0,1,0
Otu1308,0,2,0,1,2,2,0,3,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,2,0,2
Otu2562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
